precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi","BLOCUL SUVERANIST ROMÂN-voturi"
28,MUREŞ,"ȘCOALA GIMNAZIALĂ RĂSTOLIȚA",486,RĂSTOLIŢA,118931,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:36:27",1480,1449,3,6,22,923,894,1,6,22,873,50,1581,658,109,156,87,207,149,97,68
