precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
10,BUZĂU,"GRĂDINIŢA DĂSCĂLEŞTI",322,PUIEŞTI,48842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:24:33",548,536,0,9,3,312,300,0,9,3,291,21,589,277,133,138,20
10,BUZĂU,"ŞCOALA GIMNAZIALĂ NICOLEŞTI",324,PUIEŞTI,48842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:33:41",527,520,1,5,1,316,310,0,5,1,305,11,569,253,88,205,12
10,BUZĂU,"ŞCOALA GIMNAZIALĂ PUIEŞTII DE JOS",321,PUIEŞTI,48842,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:14:38",1017,1008,0,3,6,594,585,0,3,6,551,43,1109,515,210,275,66
10,BUZĂU,"ŞCOALA MĂCRINA",323,PUIEŞTI,48842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:40:53",415,408,0,6,1,207,200,0,6,1,197,10,448,241,41,142,14
10,BUZĂU,"ŞCOALA PUIEŞTII DE SUS",325,PUIEŞTI,48842,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:28:10",273,266,0,7,0,144,137,0,7,0,140,4,298,154,57,72,11
