precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
13,CLUJ,"CAMIN CULT. SAMBOIENI",627,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:10:28",106,100,1,5,0,73,68,0,5,0,69,4,100,27,57,3,9
13,CLUJ,"PRIMARIA SANMARTIN",621,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 00:22:12",202,189,0,13,0,121,108,0,13,0,117,4,207,56,73,15,29
13,CLUJ,"SC. GIMNAZIALA CUTCA",623,SÂNMĂRTIN,59498,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:19:50",388,278,0,97,13,335,225,0,97,13,322,13,359,13,239,6,77
13,CLUJ,"SC. PRIM. CEABA",622,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:27:49",173,166,0,7,0,121,114,0,7,0,115,6,186,65,94,5,16
13,CLUJ,"SC. PRIM. DIV-MARI",624,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:21:01",134,109,0,25,0,97,72,0,25,0,94,3,121,24,71,11,12
13,CLUJ,"SC. PRIM. DIV-MICI",625,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:19:25",41,22,0,19,0,41,22,0,19,0,41,0,48,7,28,4,9
13,CLUJ,"SC. PRIM. MAHAL",626,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:31:41",66,56,0,10,0,43,33,0,10,0,41,2,52,9,30,1,10
13,CLUJ,"SC. PRIM. TARGUSOR",628,SÂNMĂRTIN,59498,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:03:17",97,88,0,9,0,63,54,0,9,0,58,5,77,14,38,13,7
