precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL PRO ROMÂNIA-voturi"
18,GALAŢI,"GRADINITA SMULTI",401,SMULŢI,77260,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 14:25:25",1222,1091,0,46,85,719,597,0,46,76,700,19,1196,477,264,368,68
