precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-voturi","BĂDÎNGĂ CRISTINEL AUREL-voturi"
29,NEAMŢ,"CĂMINUL PENTRU PERSOANE VÂRSTNICE ROZNOV",131,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:11:29",1368,1355,0,10,3,660,647,0,10,3,610,50,1500,840,77,66,303,34,78,52
29,NEAMŢ,"DISPENSARUL UMAN ROZNOV",130,"ORAŞ ROZNOV",124117,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:01:47",1525,1516,0,5,4,727,718,0,5,4,689,38,1600,873,49,107,324,56,114,39
29,NEAMŢ,"PAROHIA ”SF. ILIE” CHINTINICI",132,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:44:22",934,918,0,10,6,472,456,0,10,6,433,23,1000,521,37,49,275,30,15,27
29,NEAMŢ,"ȘCOALA GENERALĂ ROZNOV",129,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:26:59",1678,1667,0,8,3,788,777,0,8,3,752,36,1800,1012,42,110,383,48,93,76
29,NEAMŢ,"ȘCOALA GENERALĂ SLOBOZIA",134,"ORAŞ ROZNOV",124117,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:20:16",1291,1285,0,6,0,623,617,0,6,0,579,44,1400,777,60,68,225,53,156,17
29,NEAMŢ,"ȘCOALA SLOBOZIA",133,"ORAŞ ROZNOV",124117,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 07:59:16",1414,1406,0,4,4,614,606,0,4,4,584,30,1500,886,76,66,253,58,115,16
