precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA ETOCRATĂ PENTRU REFORMĂ-voturi"
39,VASLUI,"CĂMIN CULTURAL COZMEȘTI",257,COZMEŞTI,167277,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:54:13",226,224,0,2,0,110,108,0,2,0,103,7,300,190,68,6,26,3,0
39,VASLUI,"ŞCOALA GIMNAZIALÃ ” CEZAR BOTEZ ” FÂSTÂCI",258,COZMEŞTI,167277,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:04",269,263,0,5,1,138,132,0,5,1,124,14,300,162,85,11,12,14,2
39,VASLUI,"ŞCOALA PRIMARÃ BÃLEŞTI",256,COZMEŞTI,167277,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:36:30",583,582,0,1,0,302,301,0,1,0,286,16,600,298,108,22,139,16,1
39,VASLUI,"ŞCOALA PRIMARÃ FÂSTÂCI",259,COZMEŞTI,167277,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:44:55",593,586,0,7,0,316,309,0,7,0,300,16,625,309,203,31,29,29,8
