precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi"
10,BUZĂU,"CĂMIN CULTURAL",327,RÂMNICELU,48968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 22:08:39",1057,1045,0,12,0,768,756,0,12,0,730,38,1143,375,347,36,120,227
10,BUZĂU,"SCOALA NR.2 SAT RAMNICELU",328,RÂMNICELU,48968,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:52:46",1455,1450,0,5,0,1062,1057,0,5,0,941,121,1620,558,230,52,223,436
10,BUZĂU,"ŞCOALA SAT COLIBAŞI",329,RÂMNICELU,48968,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:02:12",342,330,1,11,0,237,226,0,11,0,231,6,360,123,197,21,10,3
10,BUZĂU,"ŞCOALA SAT FOTIN",330,RÂMNICELU,48968,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:29:32",204,196,0,8,0,132,124,0,8,0,128,4,219,87,82,8,9,29
10,BUZĂU,"SCOALA SAT ŞTIUBEI",331,RÂMNICELU,48968,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:39:10",486,476,1,9,0,336,327,0,9,0,326,10,520,184,275,13,13,25
