precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ILIESCU LAVINIU-GIGI-PARTIDUL NAȚIONAL LIBERAL-voturi","CĂPRARU DAN-PARTIDUL SOCIAL DEMOCRAT-voturi"
27,MEHEDINŢI,"CĂMINUL CULTURAL VRATA",290,VRATA,114079,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:26:23",1684,1471,1,118,94,934,721,1,118,94,909,25,1618,684,267,642
