precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"CÃMINUL CULTURAL CEHEŢEL",262,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:37:02",101,93,1,7,0,47,39,1,7,0,43,0,200,153,34,9
21,HARGHITA,"CÃMINUL CULTURAL COBĂTEŞTI",263,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:19",445,414,0,5,26,302,271,0,5,26,293,9,400,98,249,44
21,HARGHITA,"CÃMINUL CULTURAL MIHĂILENI",265,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:43:42",431,415,0,2,14,287,271,0,2,14,285,2,400,113,219,66
21,HARGHITA,"CÃMINUL CULTURAL RUGĂNEŞTI",266,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:31:18",698,676,1,4,17,376,355,0,4,17,357,19,700,324,239,118
21,HARGHITA,"CÃMINUL CULTURAL TĂRCEŞTI",267,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:34:35",190,183,0,6,1,115,108,0,6,1,111,4,200,85,89,22
21,HARGHITA,"CÃMINUL CULTURAL TURDENI",268,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:34:50",74,64,1,8,1,46,36,1,8,1,44,2,200,154,39,5
21,HARGHITA,"CLÃDIREA PRIMÃRIEI ŞIMONEŞTI",261,ŞIMONEŞTI,85984,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:27:36",1127,1095,1,6,25,586,554,1,6,25,564,22,1090,504,398,166
21,HARGHITA,"ŞCOALĂ PRIMARĂ MEDIŞORU MARE",264,ŞIMONEŞTI,85984,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:07:03",84,75,2,7,0,48,41,0,7,0,47,1,200,152,33,14
