precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","GĂDĂLEAN ADRIAN-IULIAN-voturi"
13,CLUJ,"CAMIN CULTURAL BONTIDA",352,BONŢIDA,56210,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:35:51",1662,1638,1,10,13,999,977,0,10,12,884,115,1796,797,188,78,210,46,55,12,212,5,78
13,CLUJ,"CAMIN CULTURAL COASTA",354,BONŢIDA,56210,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:16:39",101,80,0,20,1,73,52,0,20,1,69,4,89,16,3,17,34,3,0,0,5,2,5
13,CLUJ,"CĂMINUL CULTURAL RASCRUCI",355,BONŢIDA,56210,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:35:42",1279,1250,2,9,18,689,660,2,9,18,661,28,1394,705,112,42,299,127,3,24,12,11,31
13,CLUJ,"CAMINUL CULTURAL TAUSENI",356,BONŢIDA,56210,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:00:23",54,33,0,21,0,37,16,0,21,0,33,4,56,19,0,5,19,3,0,0,5,0,1
13,CLUJ,"CLUBUL TINERETULUI",353,BONŢIDA,56210,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:19:06",855,825,1,19,10,480,451,0,19,10,452,28,914,434,66,58,168,17,2,5,52,4,80
