precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","FORȚA DREPTEI-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL GHERMAN",447,"JAMU MARE",157362,3,PART,PRCNCT,CL,CL_SV,"2024-06-14 20:16:00",197,190,1,5,1,120,114,0,5,1,115,5,219,99,67,20,25,3
37,TIMIŞ,"CLADIREA COMUNEI JAMU MARE (FOSTA ŞCOALA LĂŢUNAŞ)",448,"JAMU MARE",157362,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:51",187,182,0,4,1,116,111,0,4,1,109,7,200,84,50,9,41,9
37,TIMIŞ,"PRIMARIA JAMU MARE",444,"JAMU MARE",157362,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:48:19",1161,1131,0,17,13,674,644,0,17,13,651,23,1200,526,264,26,320,41
37,TIMIŞ,"ŞCOALA PRIMARA CLOPODIA",445,"JAMU MARE",157362,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:46:17",561,541,1,11,8,309,290,0,11,8,298,11,600,291,187,12,62,37
37,TIMIŞ,"ŞCOALA PRIMARA FERENDIA",446,"JAMU MARE",157362,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:14:07",308,298,1,4,5,168,158,1,4,5,158,10,400,232,83,7,58,10
