precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRĂGUŞIN DUMITRU-PARTIDUL SOCIAL DEMOCRAT-voturi","MARIA FLORIN-PARTIDUL NAȚIONAL LIBERAL-voturi","NEAGU GHEORGHE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
3,ARGEŞ,"CĂMIN CULTURAL GOVORA",500,UDA,19392,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:23:44",383,368,0,7,8,249,234,0,7,8,243,6,400,151,182,46,15
3,ARGEŞ,"ŞCOALA COTU",499,UDA,19392,2,PART,PRCNCT,P,P_SV,"2024-06-10 03:32:22",182,171,0,10,1,127,116,0,10,1,124,3,200,73,71,51,2
3,ARGEŞ,"ŞCOALA I - IV SĂLIŞTEA",501,UDA,19392,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:14:46",410,383,0,25,2,287,260,0,25,2,281,6,400,113,203,71,7
3,ARGEŞ,"ŞCOALA I-VIII UDA",498,UDA,19392,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:13:50",479,464,0,4,11,324,309,0,4,11,316,8,532,208,206,106,4
