precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL PRO ROMÂNIA-voturi"
39,VASLUI,"CĂMINUL CULTURAL FĂLCIU",308,FĂLCIU,163832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:57:57",1031,1018,0,3,10,485,472,0,3,10,459,26,1100,615,11,189,196,34,5,24
39,VASLUI,"LICEUL TEHNOLOGIC ”DIMITRIE CANTEMIR” SAT FĂLCIU",307,FĂLCIU,163832,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:53:26",999,974,2,8,15,484,463,0,8,13,469,15,1100,616,15,163,223,45,6,17
39,VASLUI,"ŞCOALA GIMNAZIALĂ SAT RÂNZEŞTI",313,FĂLCIU,163832,4,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:09:57",815,793,0,9,13,406,384,0,9,13,396,10,900,494,19,141,191,15,21,9
39,VASLUI,"ŞCOALA PRIMARĂ SAT BOGDĂNEŞTI",309,FĂLCIU,163832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:57:02",437,429,0,3,5,225,217,0,3,5,212,13,500,275,6,92,86,16,6,6
39,VASLUI,"ŞCOALA PRIMARĂ SAT BOZIA",310,FĂLCIU,163832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:33:18",285,274,1,7,3,153,143,0,7,3,146,7,300,147,4,22,103,12,3,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT COPĂCEANA",311,FĂLCIU,163832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:36:54",402,393,0,6,3,208,199,0,6,3,194,14,400,192,3,65,108,15,1,2
39,VASLUI,"ŞCOALA PRIMARĂ SAT ODAIA BOGDANA",312,FĂLCIU,163832,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:33:00",249,239,0,8,2,139,129,0,8,2,132,7,300,161,6,54,49,17,3,3
