precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",154,JOSENI,84558,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:43:29",1378,1353,6,0,19,735,715,1,0,19,709,26,1500,765,664,45
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",153,JOSENI,84558,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:03:24",1394,1372,0,0,22,760,738,0,0,22,734,26,1500,740,677,57
21,HARGHITA,"LICEUL TEHNOLOGIC SOVER ELEK",152,JOSENI,84558,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:46:18",1182,1155,4,2,21,651,628,0,2,21,624,27,1300,649,568,56
21,HARGHITA,"SCOALA PRIMARA GAÁL TAMÁS, BORZONT",155,JOSENI,84558,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:01:32",712,699,5,0,8,381,373,0,0,8,365,16,800,419,344,21
