precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
34,SIBIU,"CĂMIN CULTURAL ALĂMOR",291,LOAMNEŞ,144795,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:44:44",611,595,0,7,9,379,363,0,7,9,360,19,660,281,78,252,30
34,SIBIU,"CĂMIN CULTURAL LOAMNEŞ",290,LOAMNEŞ,144795,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:23:47",526,494,1,16,15,356,325,0,16,15,352,4,540,184,22,278,52
34,SIBIU,"CĂMIN CULTURAL MÎNDRA",294,LOAMNEŞ,144795,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:33:28",293,279,0,11,3,209,195,0,11,3,203,6,300,90,11,156,36
34,SIBIU,"ŞCOALA PRIMARĂ ARMENI",292,LOAMNEŞ,144795,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:24:43",439,426,0,12,1,225,212,0,12,1,216,9,470,245,17,115,84
34,SIBIU,"ŞCOALA PRIMARĂ HAŞAG",293,LOAMNEŞ,144795,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:38:45",527,513,3,6,5,286,274,1,6,5,277,9,557,271,45,155,77
