precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NECHIFOR CRISTIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","HÂRDO VASILE-PARTIDUL SOCIAL DEMOCRAT-voturi","IVAŞCĂU GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
33,SĂLAJ,"CĂMINUL CULTURAL CRISTOLȚ",127,CRISTOLŢ,140770,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:16:01",484,429,0,40,15,394,339,0,40,15,386,8,465,71,264,118,4
33,SĂLAJ,"ŞCOALA PRIMARĂ MUNCEL",128,CRISTOLŢ,140770,3,PART,PRCNCT,P,P_SV,"2024-06-13 13:18:34",140,125,0,10,5,112,97,0,10,5,112,0,150,38,60,50,2
33,SĂLAJ,"ŞCOALA PRIMARĂ POIANA ONŢII",129,CRISTOLŢ,140770,2,PART,PRCNCT,P,P_SV,"2024-06-13 13:23:29",66,58,0,7,1,49,41,0,7,1,49,0,80,31,26,23,0
33,SĂLAJ,"ŞCOALA PRIMARĂ VĂLENI",130,CRISTOLŢ,140770,3,PART,PRCNCT,P,P_SV,"2024-06-13 13:45:08",322,294,0,27,1,223,195,0,27,1,221,2,310,87,67,154,0
