precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALA, DOCANI",520,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:18:06",467,439,0,7,21,224,196,0,7,21,214,10,512,288,173,6,16,19
39,VASLUI,"ŞCOALA GIMNAZIALA NR.1, VINDEREI",518,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:01:39",679,666,0,7,6,343,330,0,7,6,327,16,746,403,254,9,52,12
39,VASLUI,"ŞCOALA GIMNAZIALA OBIRSENI",522,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:01:16",663,645,0,7,11,295,277,0,7,11,280,15,711,416,231,12,21,16
39,VASLUI,"ŞCOALA PRIMARA, BRADESTI",519,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:49:14",398,384,0,7,7,220,206,0,7,7,197,7,431,227,163,4,23,7
39,VASLUI,"ŞCOALA PRIMARA DOCANEASA",521,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:28:59",365,358,0,3,4,178,171,0,3,4,166,11,400,222,149,4,4,9
39,VASLUI,"ŞCOALA PRIMARA VALEA LUNGĂ",523,VINDEREI,166770,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:28:47",394,390,0,3,1,143,139,0,3,1,132,11,402,259,102,6,17,7
