precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"VIDRAN DOREL-GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","COROBAN ALEXANDRU-GABRIEL-UNIUNEA SALVAȚI ROMÂNIA-voturi","JIVA DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi"
2,ARAD,"CĂMIN CULTURAL ZIMANDCUZ",440,"ZIMANDU NOU",12876,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:46:00",1491,1473,8,6,4,682,672,0,6,4,630,52,1650,968,474,91,65
2,ARAD,"CĂMINUL CULTURAL ANDREI ȘAGUNA",439,"ZIMANDU NOU",12876,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:21:37",1190,1156,0,6,28,695,661,0,6,28,666,29,1300,605,571,38,57
2,ARAD,"CĂMINUL CULTURAL UTVINIȘ",438,"ZIMANDU NOU",12876,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:59:03",186,184,2,0,0,113,113,0,0,0,101,12,210,97,91,4,6
2,ARAD,"CĂMINUL CULTURAL ZIMANDU NOU",437,"ZIMANDU NOU",12876,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:54:25",1518,1489,6,3,20,755,732,0,3,20,696,59,1660,905,543,92,61
