precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
29,NEAMŢ,"CĂMINUL CULTURAL",298,GRINŢIEŞ,122864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:10:02",1298,1250,0,7,41,717,669,0,7,41,682,35,1400,683,61,112,509
29,NEAMŢ,"GRĂDINIŢA CU PROGRAM NORMAL BRADU NR. 1",299,GRINŢIEŞ,122864,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:04:48",639,630,0,3,6,346,337,0,3,6,327,19,700,354,22,105,200
