precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CROITORU VIOLETA-UNIUNEA SALVAȚI ROMÂNIA-voturi","BĂLAN MARIA-PARTIDUL SOCIAL DEMOCRAT-voturi","NĂSTASE CRISTIAN-BOGDAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","CARPOV PARESA-PARTIDUL NAȚIONAL LIBERAL-voturi","NICOLCENCO DAN-FORȚA DREPTEI-voturi","COZMA VICTORIA-PARTIDUL MIȘCAREA POPULARĂ-voturi","SIPATCHIN REMUS-DAN-PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi"
38,TULCEA,"LICEUL TEORETIC „JEAN BART”",73,"ORAŞ SULINA",159767,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:53:33",1001,966,2,15,18,550,517,0,15,18,539,11,1067,517,16,148,72,95,122,56,30
38,TULCEA,"SALA DE EDUCAȚIE FIZICĂ ȘI SPORT",74,"ORAŞ SULINA",159767,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:15:46",1017,996,0,4,17,548,527,0,4,17,535,13,1114,566,19,164,49,84,114,67,38
38,TULCEA,"SCOALA I- IV - INCAPERE EXPOZITIONALA",71,"ORAŞ SULINA",159767,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:53:26",961,944,0,7,10,507,490,0,7,10,497,8,1046,541,15,149,58,76,107,34,58
38,TULCEA,"ȘCOALA I-IV PROSPECT",72,"ORAŞ SULINA",159767,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:54:28",208,192,2,8,6,114,100,0,8,6,112,2,213,99,6,41,9,11,31,10,4
