precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
35,SUCEAVA,"CAMIN CULTURAL GLODU",416,PANACI,149682,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:04:34",260,253,0,7,0,118,111,0,7,0,111,7,303,185,9,52,48,2
35,SUCEAVA,"SCOALA CU CLASELE I-IV COVERCA",415,PANACI,149682,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:10:55",650,646,0,4,0,361,357,0,4,0,357,4,694,333,13,137,179,28
35,SUCEAVA,"ȘCOALA CU CLASELE I-IV PĂLTINIȘ",417,PANACI,149682,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:16:07",271,271,0,0,0,124,124,0,0,0,116,8,319,195,1,67,40,8
35,SUCEAVA,"ȘCOALA GIMNAZIALĂ PANACI",414,PANACI,149682,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:33:21",658,655,0,3,0,416,413,0,3,0,409,7,703,287,38,104,231,36
