precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","FORȚA DREPTEI-voturi"
22,HUNEDOARA,"CĂMINUL CULTURAL CERTEJU DE SUS",343,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:24:16",1187,1154,0,11,22,754,721,0,11,22,733,21,1239,485,46,62,352,259,14
22,HUNEDOARA,"CĂMINUL CULTURAL HONDOL",345,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:19:19",437,414,0,8,15,269,246,0,8,15,262,7,450,181,9,12,141,96,4
22,HUNEDOARA,"CĂMINUL CULTURAL MĂGURA-TOPLIȚA",346,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:48:35",96,86,1,8,1,75,65,1,8,1,71,4,100,25,3,1,40,27,0
22,HUNEDOARA,"CĂMINUL CULTURAL SĂCĂRÂMB",348,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:40:24",170,156,2,11,1,104,92,0,11,1,101,3,180,76,4,12,42,42,1
22,HUNEDOARA,"CĂMINUL CULTURAL TOPLIȚA MUREȘULUI",349,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:49:46",85,71,0,9,5,64,50,0,9,5,64,0,90,26,1,4,22,36,1
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV NOJAG",347,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:11",208,189,0,12,7,150,131,0,12,7,148,2,210,60,4,9,86,48,1
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV VĂRMAGA",350,"CERTEJU DE SUS",89240,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:43:04",268,248,4,13,3,169,153,0,13,3,163,6,266,97,2,15,101,44,1
22,HUNEDOARA,"SPAȚIU ADMINISTRATIV BOCȘA MICĂ",344,"CERTEJU DE SUS",89240,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:36:25",92,85,0,7,0,74,67,0,7,0,74,0,100,26,5,8,26,35,0
