precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BALINT ASPĂZICA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DRAGOMIR IOAN-DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi","COCOŞ NICOLAE-PARTIDUL NAȚIONAL LIBERAL-voturi"
34,SIBIU,"PRIMĂRIA COMUNEI BOIŢA",251,BOIŢA,146021,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:31:39",1223,1205,0,4,14,811,793,0,4,14,790,21,1320,509,62,119,609
