precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"JURAVLE NICHIFOR-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PINTILIUC VIOREL-PARTIDUL NAȚIONAL LIBERAL-voturi","LUPAŞTEAN OREST-PARTIDUL SOCIAL DEMOCRAT-voturi"
35,SUCEAVA,"CAMINUL CULTURAL BURLA - SALA MARE",247,BURLA,151521,1,PART,PRCNCT,P,P_SV,"2024-06-10 10:29:20",1728,1711,0,0,17,928,911,0,0,17,903,25,1900,972,69,746,88
