precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POP MARINEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ABABEI LUCIAN-MARIUS-PETRUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","GAGEA-NEAGA PETRE-PARTIDUL NAȚIONAL LIBERAL-voturi","ISER ANA-FORȚA DREPTEI-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL GHERMAN",447,"JAMU MARE",157362,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:53:02",198,191,1,5,1,120,114,0,5,1,117,3,219,99,10,31,75,1
37,TIMIŞ,"CLADIREA COMUNEI JAMU MARE (FOSTA ŞCOALA LĂŢUNAŞ)",448,"JAMU MARE",157362,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:05:52",187,182,0,4,1,116,111,0,4,1,112,4,200,84,3,37,65,7
37,TIMIŞ,"PRIMARIA JAMU MARE",444,"JAMU MARE",157362,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:48:18",1161,1131,0,17,13,674,644,0,17,13,650,24,1200,526,3,316,297,34
37,TIMIŞ,"ŞCOALA PRIMARA CLOPODIA",445,"JAMU MARE",157362,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:46:14",561,541,1,11,8,309,290,0,11,8,297,12,600,291,7,56,200,34
37,TIMIŞ,"ŞCOALA PRIMARA FERENDIA",446,"JAMU MARE",157362,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:22:43",308,298,1,4,5,168,158,1,4,5,161,7,400,232,4,57,88,12
