precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"NICULAE CRISTIAN-PARTIDUL SOCIAL DEMOCRAT-voturi","OANCEA CRISTINA-MIHAELA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DUBOVOI DORIAN-PARTIDUL ECOLOGIST ROMÂN-voturi","HRENIUC GEORGE-ALEXANDRU-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
25,ILFOV,"CENTRUL DE ASISTENȚĂ DUPĂ PROGROMUL ȘCOLAR",283,TUNARI,105570,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:45:26",326,318,0,8,0,176,168,0,8,0,173,3,336,160,110,22,3,38
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP A",280,TUNARI,105570,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:14:34",1850,1761,0,78,11,1182,1093,0,78,11,1164,18,1900,718,1022,50,8,84
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP B",282,TUNARI,105570,1,PART,PRCNCT,P,P_SV,"2024-06-10 09:47:02",1841,1786,0,53,2,1022,967,0,53,2,1021,1,1950,928,703,72,26,220
25,ILFOV,"ŞCOALA GIMNAZIALĂ NR. 1 TUNARI - CORP C",281,TUNARI,105570,2,PART,PRCNCT,P,P_SV,"2024-06-10 12:42:24",1558,1523,0,26,9,963,928,0,26,9,938,19,1649,686,752,49,17,120
25,ILFOV,"ȘCOALA GIMNAZIALĂ NR. 1 TUNARI - SALA DE SPORT",279,TUNARI,105570,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:31:58",2039,1951,0,76,12,1240,1152,0,76,12,1221,19,2150,910,1003,67,15,136
