precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL BĂRĂCENI",195,"CORBII MARI",66857,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:28:22",400,396,0,4,0,263,259,0,4,0,250,13,440,177,15,12,223
16,DÂMBOVIŢA,"GRĂDINIŢA CU PROGRAM NORMAL UNGURENI",200,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:37:43",886,882,0,4,0,586,582,0,4,0,567,19,962,376,67,24,476
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ CORBII MARI",194,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:30:49",1411,1398,3,10,0,912,902,0,10,0,891,21,1540,628,110,54,727
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ GROZĂVEŞTI I",196,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:18:52",642,640,0,2,0,320,318,0,2,0,301,19,710,390,16,20,265
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ NR. 1 UNGURENI",201,"CORBII MARI",66857,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:16:02",651,643,1,7,0,437,430,0,7,0,414,16,710,280,63,20,331
16,DÂMBOVIŢA,"ŞCOALA GIMNAZIALĂ PETREŞTI",198,"CORBII MARI",66857,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:15:29",486,473,0,13,0,310,297,0,13,0,289,9,530,232,14,19,256
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ NR. 2 GROZĂVEŞTI",197,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:46:05",1064,1060,0,4,0,629,625,0,4,0,594,35,1160,531,51,46,497
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ SATU NOU",199,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:04:07",366,363,0,3,0,263,260,0,3,0,250,13,410,147,22,8,220
16,DÂMBOVIŢA,"ŞCOALA PRIMARĂ VADU STANCHII",202,"CORBII MARI",66857,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:49:41",366,357,1,8,0,235,227,0,8,0,222,13,400,165,23,13,186
