precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PRO ROMÂNIA-voturi","PARTIDUL ECOLOGIST ROMÂN-voturi"
40,VÂLCEA,"CĂMINUL CULTURAL DRĂGANI",423,"VALEA MARE",174085,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:56:12",428,407,0,16,5,265,244,0,16,5,252,13,450,185,117,13,119,1,1,1
40,VÂLCEA,"GRĂDINIŢA VALEA MARE",420,"VALEA MARE",174085,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:25:27",546,489,0,46,11,364,307,0,46,11,358,6,540,176,97,34,220,6,1,0
40,VÂLCEA,"ŞCOALA CU CLASELE I-IV DELURENI",422,"VALEA MARE",174085,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:15:17",411,388,0,20,3,235,212,0,20,3,228,7,430,195,91,17,118,2,0,0
40,VÂLCEA,"ŞCOALA CU CLASELE I-VIII BĂTĂŞANI",421,"VALEA MARE",174085,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:10:01",379,368,0,6,5,245,234,0,6,5,236,9,410,165,111,13,99,12,1,0
40,VÂLCEA,"ŞCOALA MĂRGINENI",424,"VALEA MARE",174085,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:20:57",316,289,0,20,7,192,165,0,20,7,185,7,320,128,80,9,80,16,0,0
