precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA” - SAT OANȚU",348,PÂNGĂRAŢI,123601,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:44:59",1271,1250,0,3,18,766,745,0,3,18,742,19,1400,639,435,166,46,38,6,51
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA” - SAT PÎNGĂRĂCIOR",349,PÂNGĂRAŢI,123601,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:46:04",1695,1667,3,7,18,945,919,1,7,18,886,23,1800,891,261,434,45,106,11,29
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA” -SAT PÎNGĂRAȚI - PUNCT CASTEL",347,PÂNGĂRAŢI,123601,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:48:01",620,602,1,11,6,342,325,0,11,6,330,12,700,358,131,125,29,28,6,11
29,NEAMŢ,"ŞCOALA GIMNAZIALĂ ”NICOLAE IORGA” - SAT STEJARU",350,PÂNGĂRAŢI,123601,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:59",882,864,3,7,8,443,428,0,7,8,419,24,1000,557,177,110,35,62,8,27
