precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
3,ARGEŞ,"ŞCOALA POPEŞTI",436,POPEŞTI,18162,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:59:03",423,411,0,12,0,264,252,0,12,0,257,7,454,188,180,60,17
3,ARGEŞ,"ŞCOALA PURCĂRENI",437,POPEŞTI,18162,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:34:04",537,533,0,4,0,340,336,0,4,0,323,17,580,240,212,98,13
3,ARGEŞ,"ŞCOALA SLOBOZIA",438,POPEŞTI,18162,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:00:08",501,493,0,8,0,283,275,0,8,0,271,12,518,235,170,62,39
