precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"CĂMIN CULTURAL GĂIEȘTI",211,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:43:39",299,291,1,0,7,191,184,0,0,7,182,9,325,134,182
28,MUREŞ,"CĂMIN CULTURAL MURGEȘTI",213,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:03:23",427,408,0,0,19,259,240,0,0,19,253,6,447,188,253
28,MUREŞ,"CĂMIN CULTURAL STEJERIȘ",215,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:43:51",273,269,0,0,4,121,117,0,0,4,111,10,351,230,111
28,MUREŞ,"CĂMIN CULTURAL SUVEICA",216,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-09 23:24:16",180,166,1,3,10,94,81,0,3,10,88,6,200,106,88
28,MUREŞ,"CĂMINUL CULTURAL ACĂŢARI",210,ACĂŢARI,114970,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:22:29",1024,994,0,2,28,496,466,0,2,28,467,29,1085,589,467
28,MUREŞ,"CĂMINUL CULTURAL GRUIȘOR",212,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:05:12",315,299,0,3,13,162,146,0,3,13,160,2,346,184,160
28,MUREŞ,"CĂMINUL CULTURAL ROTENI",214,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:59:41",618,601,1,0,16,423,407,0,0,16,407,16,601,178,407
28,MUREŞ,"CASA DE TINERET VĂLENII",217,ACĂŢARI,114970,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:25:51",660,642,0,0,18,335,317,0,0,18,327,8,707,372,327
