precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
38,TULCEA,"CĂMINUL CULTURAL",137,JIJILA,160617,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:57:48",1009,1006,0,3,0,400,397,0,3,0,389,11,1120,720,91,139,138,21
38,TULCEA,"ȘCOALA GIMNAZIALĂ JIJILA",135,JIJILA,160617,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:05:49",1797,1792,0,3,2,898,893,0,3,2,876,22,1975,1077,416,365,66,29
38,TULCEA,"ȘCOALA GIMNAZIALĂ JIJILA (CORP GRĂDINIȚA CU PROGRAM NORMAL JIJILA)",136,JIJILA,160617,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 08:30:50",1593,1588,1,2,2,806,802,0,2,2,775,31,1754,948,330,354,53,38
