precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"TĂBĂCARU EUGEN-PARTIDUL NAȚIONAL LIBERAL-voturi","COTAN PETRU-VALERIU-PARTIDUL SOCIAL DEMOCRAT-voturi","GHERGHE GHIŢULINA-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 SLOBOZIA CORNI",313,GHIDIGENI,76406,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:38:33",647,640,0,5,2,341,334,0,5,2,336,5,715,374,198,110,28
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ION CREANGĂ TĂLPIGI",314,GHIDIGENI,76406,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:33:11",1648,1639,0,5,4,951,942,0,5,4,926,25,1810,859,740,166,20
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR.1 GHIDIGENI",310,GHIDIGENI,76406,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:41:06",1722,1712,0,6,4,852,842,0,6,4,836,16,1885,1033,488,340,8
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GÂRBOVĂȚ",311,GHIDIGENI,76406,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:06:44",233,220,0,13,0,115,102,0,13,0,113,2,239,124,70,42,1
18,GALAŢI,"ȘCOALA PRIMARĂ NR. 1 GEFU",312,GHIDIGENI,76406,1,PART,PRCNCT,P,P_SV,"2024-06-10 07:04:32",892,881,0,9,2,567,556,0,9,2,539,28,993,426,286,249,4
