precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi"
30,OLT,"ŞCOALA BUSCA",246,MIHĂEŞTI,127536,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:55:15",528,457,0,40,31,380,309,0,40,31,376,4,533,153,274,102
30,OLT,"ŞCOALA MIHĂEŞTI",245,MIHĂEŞTI,127536,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:15:19",690,616,0,33,41,466,392,0,33,41,452,14,705,239,232,220
