precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
11,CARAŞ-SEVERIN,"LICEUL TEHNOLOGIC ”NICOLAE STOICA DE HATEG”",277,MEHADIA,53274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 15:29:35",913,863,2,30,18,530,484,0,30,16,515,15,949,419,310,130,16,38,14,7
11,CARAŞ-SEVERIN,"LICEUL TEHNOLOGIC ”NICOLAE STOICA DE HATEG”",276,MEHADIA,53274,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 12:10:21",1305,1207,4,58,36,880,784,2,58,36,854,26,1324,444,553,190,41,60,10,0
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",279,MEHADIA,53274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:47:09",686,618,0,39,29,447,379,0,39,29,436,11,677,230,144,130,78,75,6,3
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",280,MEHADIA,53274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:15:28",590,527,0,41,22,409,346,0,41,22,394,15,579,170,248,78,30,36,2,0
11,CARAŞ-SEVERIN,"ŞCOALA GENERALĂ",278,MEHADIA,53274,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:59:23",202,189,0,10,3,137,124,0,10,3,131,6,209,72,74,18,16,20,1,2
