precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
20,GORJ,"ŞCOALA GIMNAZIALĂ NEGRENI",240,LICURICI,80711,2,PART,PRCNCT,CL,CL_SV,"2024-06-11 19:27:39",533,502,0,14,17,354,323,0,14,17,335,19,600,246,50,23,262
20,GORJ,"ŞCOALA GIMNAZIALĂ NR. 1 TOTEA",241,LICURICI,80711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:30:47",595,560,0,10,25,391,356,0,10,25,382,9,599,208,25,95,262
20,GORJ,"ŞCOALA PRIMARĂ LICURICI",239,LICURICI,80711,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:39:09",630,582,0,20,28,402,354,0,20,28,386,16,700,298,89,72,225
