precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MĂTIEŞ IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","MĂRIEŞ VASILE-DANIEL-MIRCEA-PARTIDUL NAȚIONAL LIBERAL-voturi","MUNTEANU VASILE-ŞTEFAN-PARTIDUL MIȘCAREA POPULARĂ-voturi","DORCA TRAIAN-PARTIDUL S.O.S. ROMÂNIA-voturi","POP MARIUS-IOAN-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",336,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:17:09",1158,1123,1,16,18,737,703,0,16,18,720,17,1280,543,384,291,5,6,34
26,MARAMUREŞ,"CENTRUL MULTIFUNCŢIONAL",339,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:56:46",503,496,0,3,4,294,287,0,3,4,289,5,601,307,195,66,8,10,10
26,MARAMUREŞ,"CENTRUL SOCIAL DE ASIGURARE A SERVICIILOR SOCIALE",337,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:05:23",403,391,0,10,2,260,248,0,10,2,256,4,403,143,200,47,2,4,3
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",340,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:05:56",505,482,0,9,14,313,290,0,9,14,301,12,501,188,236,57,3,3,2
26,MARAMUREŞ,"ŞCOALA CU CLASELE I-IV",341,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:15:22",546,534,0,7,5,347,335,0,7,5,338,9,601,254,154,152,14,3,15
26,MARAMUREŞ,"ŞCOALA GENERALĂ",338,"MIREŞU MARE",108268,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:17:03",753,728,0,8,17,519,494,0,8,17,498,21,801,282,280,205,4,1,8
