precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BOIAN GHEORGHE-PARTIDUL SOCIAL DEMOCRAT-voturi","IONESCU ION-PARTIDUL NAȚIONAL LIBERAL-voturi"
3,ARGEŞ,"ŞCOALA GIMNAZIALĂ CICĂNEŞTI",294,CICĂNEŞTI,15448,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:13:25",1663,1622,1,16,24,1089,1049,0,16,24,1029,60,1813,724,155,874
