precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII FLOREŞTI",173,FLOREŞTI,111685,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:06:14",1363,1316,0,18,29,808,761,0,18,29,781,27,1439,631,529,159,59,34
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-VIII ZEGUJANI",174,FLOREŞTI,111685,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:05:16",876,828,0,28,20,593,545,0,28,20,573,20,907,314,475,18,52,28
