precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CRANTA GICU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITRESCU GHEORGHE-UNIUNEA SALVAȚI ROMÂNIA-voturi","FIROIU FLORINEL-JANU-PARTIDUL NAȚIONAL LIBERAL-voturi"
30,OLT,"CĂMIN CULTURAL",222,"GURA PADINII",130339,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:52:02",1451,1360,0,10,81,939,848,0,10,81,918,21,1491,552,766,9,143
