precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GEICĂ DRAGOŞ-PARTIDUL NAȚIONAL LIBERAL-voturi","MUREA ADRIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","RADU CONSTANTIN-PARTIDUL SOCIAL DEMOCRAT-voturi","SPRÎNCEANĂ SILVIU-TUDOSIE-ALIANȚA DREAPTA UNITĂ USR - PMP-voturi"
20,GORJ,"GRĂDINIȚA NR. 2 TUNȘI",118,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:33:08",761,753,0,3,5,542,534,0,3,5,531,11,800,258,93,20,292,126
20,GORJ,"GRĂDINIȚA NR. 3 RĂȘINA",121,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:44:01",1148,1137,2,3,6,658,649,0,3,6,649,9,1280,622,205,10,359,75
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",119,"ORAŞ ŢICLENI",78454,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:23:09",1005,982,1,13,9,659,636,1,13,9,656,3,1100,441,188,22,348,98
20,GORJ,"ȘCOALA GIMNAZIALĂ NR. 1 ȚICLENI",120,"ORAŞ ŢICLENI",78454,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:53:53",894,885,1,6,2,527,519,0,6,2,516,11,1000,473,156,15,294,51
