precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BIAN ILARIE-PARTIDUL NAȚIONAL LIBERAL-voturi","ŞERBAN CĂTĂLIN-VLAD-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","OBREJA IOAN-PARTIDUL SOCIAL DEMOCRAT-voturi","BACALI MARIAN-FLORIN-PARTIDUL MIȘCAREA POPULARĂ-voturi","KOVÁCS EDIT-voturi"
28,MUREŞ,"CĂMINUL CULTURAL",332,CRISTEŞTI,114355,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:57:00",805,798,0,1,6,394,387,0,1,6,366,28,893,499,10,9,20,9,318
28,MUREŞ,"CĂMINUL CULTURAL CRISTEȘTI",329,CRISTEŞTI,114355,2,PART,PRCNCT,P,P_SV,"2024-06-10 04:44:02",1437,1417,5,3,12,767,752,0,3,12,738,29,1580,813,71,47,91,140,389
28,MUREŞ,"GRĂDINIȚA CU PROGRAM NORMAL CRISTEŞTI",331,CRISTEŞTI,114355,2,PART,PRCNCT,P,P_SV,"2024-06-10 07:21:01",1422,1412,1,5,4,763,754,0,5,4,705,58,1560,797,80,81,45,180,319
28,MUREŞ,"GRĂDINIȚA CU PROGRAM PRELUNGIT CRISTEȘTI",330,CRISTEŞTI,114355,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:54:16",1268,1265,2,1,0,693,692,0,1,0,681,12,1400,707,59,50,80,169,323
