precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"CHITEALĂ NICULINA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","BUNDUC DOREL-PARTIDUL SOCIAL DEMOCRAT-voturi","LIVINSCHI RADU-PARTIDUL NAȚIONAL LIBERAL-voturi","SIMIONOVICI DUMITRU-ALIANȚA NAȚIONAL CREȘTINĂ-voturi"
7,BOTOŞANI,"SCOALA BIVOLARI",233,DOBÂRCENI,37100,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:52:28",130,119,0,6,5,75,64,0,6,5,75,0,150,75,1,62,10,2
7,BOTOŞANI,"ȘCOALA BRATENI",234,DOBÂRCENI,37100,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:21:53",462,457,0,0,5,246,241,0,0,5,229,17,500,254,10,136,57,26
7,BOTOŞANI,"SCOALA CISMANESTI",235,DOBÂRCENI,37100,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:22:55",295,282,0,4,9,153,140,0,4,9,149,4,350,197,5,117,25,2
7,BOTOŞANI,"ȘCOALA DOBIRCENI",232,DOBÂRCENI,37100,1,PART,PRCNCT,P,P_SV,"2024-06-10 06:00:27",628,613,1,1,13,354,340,0,1,13,348,6,650,296,27,228,88,5
7,BOTOŞANI,"SCOALA MURGUTA",236,DOBÂRCENI,37100,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:16:02",400,394,0,6,0,255,249,0,6,0,249,6,433,178,14,183,48,4
