precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"DRĂGAN DANIEL-PARTIDUL NAȚIONAL LIBERAL-voturi","BORŞ MIHAELA-FELICIA-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PETRICAŞ FLORIN-voturi"
37,TIMIŞ,"CĂMINUL CULTURAL PARŢA",504,PARŢA,159437,1,PART,PRCNCT,P,P_SV,"2024-06-10 08:53:29",2105,2013,9,52,31,1461,1373,5,52,31,1415,46,2286,825,736,22,657
