precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
20,GORJ,"CĂMIN CULTURAL BĂLCEŞTI",155,BENGEŞTI-CIOCADIA,78873,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:04:45",632,617,0,13,2,404,389,0,13,2,388,16,700,296,71,173,144
20,GORJ,"CĂMIN CULTURAL BENGEŞTI",154,BENGEŞTI-CIOCADIA,78873,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:23:36",287,277,0,8,2,190,180,0,8,2,182,8,300,110,39,125,18
20,GORJ,"ȘCOALA GIMNAZIALĂ BENGEȘTI NR. 1",153,BENGEŞTI-CIOCADIA,78873,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:23:58",983,959,0,14,10,531,507,0,14,10,491,40,1022,491,151,288,52
20,GORJ,"ȘCOALA PRIMARĂ CIOCADIA",156,BENGEŞTI-CIOCADIA,78873,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:49:32",718,704,1,12,1,413,400,0,12,1,396,17,800,387,101,233,62
