precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BUDAI RALUCA-PARTIDUL NAȚIONAL LIBERAL-voturi","SAVA TRAIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PĂCURARU NICUŞOR-PARTIDUL SOCIAL DEMOCRAT-voturi","STOICA MARIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"GRADINITA NR 1",360,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 05:25:43",1277,1263,0,10,4,415,405,0,6,4,386,29,1390,975,62,19,253,52
41,VRANCEA,"SCOALA BOTARLAU",361,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:16:45",1212,1192,1,6,13,403,384,0,6,13,393,10,1332,929,66,55,214,58
41,VRANCEA,"SCOALA GENERALA VULTURU",359,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:43:37",1254,1248,0,0,6,420,414,0,0,6,409,11,1384,964,59,33,256,61
41,VRANCEA,"SCOALA GENERALA VULTURU",358,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:56:21",1260,1246,2,4,8,454,442,0,4,8,418,36,1387,933,58,24,288,48
41,VRANCEA,"SCOALA HANGULESTI",362,VULTURU,178821,1,PROV,PRCNCT,P,P_SV,"2024-06-10 13:47:33",912,893,0,6,13,428,410,0,6,12,414,14,984,556,28,24,300,62
41,VRANCEA,"SCOALA MALURI",363,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:29:31",410,396,0,5,9,187,173,0,5,9,181,6,447,260,9,45,122,5
41,VRANCEA,"SCOALA VADU ROSCA",364,VULTURU,178821,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:56:26",527,519,0,6,2,191,183,0,6,2,180,11,575,384,41,14,88,37
