precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"ŞCOALA GIMNAZIALĂ COROTENI",282,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 04:56:51",766,747,0,5,14,426,407,0,5,14,406,20,841,415,219,128,20,35,1,3
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA A",277,"SLOBOZIA BRADULUI",177655,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:50:58",822,815,0,4,3,571,564,0,4,3,541,30,894,323,330,192,3,16,0,0
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA B",278,"SLOBOZIA BRADULUI",177655,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 05:30:22",974,968,0,5,1,642,636,0,5,1,614,28,1059,417,388,196,15,11,0,4
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA C",279,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 06:38:00",1317,1315,0,2,0,832,830,0,2,0,776,56,1448,616,500,253,15,5,1,2
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA A",280,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:25:36",561,551,0,9,1,414,404,0,9,1,395,19,607,193,297,82,12,3,1,0
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA B",281,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:44:47",608,602,0,6,0,426,420,0,6,0,403,23,662,236,315,77,9,2,0,0
