precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi"
39,VASLUI,"P.A.P.I. - ACCES INTERNET, BORODEŞTI",407,POCHIDIA,167311,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:53:39",233,228,0,2,3,119,114,0,2,3,115,4,253,134,13,89,13
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR.1 , SĂLCENI",408,POCHIDIA,167311,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:58:52",777,758,0,3,16,434,415,0,3,16,403,31,855,421,35,303,65
39,VASLUI,"ȘCOALA PRIMARĂ POCHIDIA",406,POCHIDIA,167311,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:08:15",330,316,0,2,12,189,175,0,2,12,165,10,364,189,21,133,11
