precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
41,VRANCEA,"GRĂDINIŢA CIORANI",256,PUFEŞTI,177352,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:16:15",811,802,1,8,0,435,427,0,8,0,415,20,882,447,210,43,131,31
41,VRANCEA,"ŞCOALA GIMNAZIALĂ DOMNEŞTI-TÂRG",257,PUFEŞTI,177352,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:59:21",1238,1231,0,7,0,637,630,0,7,0,609,28,1355,718,179,27,295,108
41,VRANCEA,"ŞCOALA GIMNAZIALĂ PUFEŞTI",255,PUFEŞTI,177352,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:55:04",1269,1268,0,1,0,666,665,0,1,0,636,27,1405,742,203,100,202,131
