precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ SAELELE",260,SAELELE,155145,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:09:47",1202,1129,0,5,68,715,642,0,5,68,705,10,1250,526,42,616,30,6,11
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ(ŞCOALA NOUĂ)",238,PIETROŞANI,153589,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:11:21",1112,1025,0,31,56,769,685,0,31,53,736,33,1130,361,396,253,70,3,14
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ(ŞCOALA VECHE)",237,PIETROŞANI,153589,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:03:00",928,866,1,24,37,676,614,1,24,37,649,27,1010,334,322,252,46,8,21
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ SLĂVEŞTI",303,"TĂTĂRĂŞTII DE JOS",154585,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:21:58",718,684,0,22,12,439,406,0,21,12,410,29,750,311,55,238,31,58,28
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ SLOBOZIA MÂNDRA",287,"SLOBOZIA MÂNDRA",154344,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:56",643,550,0,35,58,418,325,0,35,58,404,14,600,182,21,353,16,4,10
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ SLOBOZIA MÂNDRA",288,"SLOBOZIA MÂNDRA",154344,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:52:25",727,635,0,39,53,462,370,0,39,53,438,24,700,238,31,374,20,7,6
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ SMÎRDIOASA",289,SMÂRDIOASA,154380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:00:41",1460,1422,2,11,25,967,931,0,11,25,932,35,1580,613,274,562,75,8,13
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE”",18,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:33:58",772,758,2,11,1,347,335,0,11,1,337,10,880,533,66,190,43,29,9
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ȘTEFAN CEL MARE”",19,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:17",924,912,0,11,1,425,413,0,11,1,398,27,1010,585,122,195,34,37,10
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ SUHAIA",295,SUHAIA,154460,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:46:36",824,770,0,30,24,627,573,0,30,24,609,18,850,223,363,215,12,6,13
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ TĂTĂRĂŞTII DE JOS",301,"TĂTĂRĂŞTII DE JOS",154585,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:03:03",1109,1086,2,17,4,664,643,0,17,4,596,68,1200,536,104,337,45,69,41
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ TĂTĂRĂȘTII DE SUS",304,"TĂTĂRĂŞTII DE SUS",154665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:06:09",1044,962,1,40,41,734,653,0,40,41,700,34,1100,366,365,286,24,8,17
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ TĂTĂRĂȘTII DE SUS",305,"TĂTĂRĂŞTII DE SUS",154665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:36",1158,1070,0,59,29,1158,1070,0,59,29,746,22,1200,432,455,228,39,9,15
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ TELEORMANU",206,MÂRZĂNEŞTI,153339,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:36:18",692,622,0,32,38,494,424,0,32,38,479,15,720,226,187,260,13,6,13
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ TRAIAN, STRADA PRINCIPALĂ NR. 188",307,TRAIAN,154736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:15",759,736,0,4,19,366,343,0,4,19,336,30,810,444,31,224,64,8,9
36,TELEORMAN,"SCOALA GIMNAZIALA ”VASILE RACOTTA”",297,ŞTOROBĂNEASA,154497,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:21:48",1346,1266,1,36,43,917,838,0,36,43,880,37,1440,523,39,481,360,0,0
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ VEDEA",323,VEDEA,154852,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:23:08",463,452,0,0,11,296,285,0,0,11,288,8,510,214,51,221,12,4,0
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”ZAHARIA STANCU”",36,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:48:39",1055,1051,2,2,0,410,408,0,2,0,397,13,1150,740,33,202,53,94,15
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”ZAHARIA STANCU”",35,"MUNICIPIUL ROŞIORI DE VEDE",151870,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 15:23:28",1126,1124,0,1,1,484,482,0,1,1,472,12,1240,756,40,249,41,128,14
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ZIMNICELE",215,NĂSTURELU,153400,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:06:42",746,707,0,25,14,546,507,0,25,14,518,28,800,253,69,376,47,4,22
36,TELEORMAN,"ŞCOALA MICĂ",245,PLOSCA,153605,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:16",1154,1141,0,6,7,762,749,0,6,7,741,21,1250,488,327,320,50,29,15
36,TELEORMAN,"ŞCOALA PRIMARĂ",334,ZÂMBREASCA,154978,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:13:32",390,348,0,3,39,270,228,0,3,39,259,11,400,130,38,187,20,6,8
36,TELEORMAN,"ȘCOALA PRIMARĂ CĂTUNU",247,POENI,153696,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:45:16",333,316,0,8,9,252,235,0,8,9,237,15,350,98,77,119,30,5,6
36,TELEORMAN,"ŞCOALA PRIMARĂ GĂLĂTENI",180,GĂLĂTENI,153026,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:42:58",1324,1237,0,48,39,946,859,0,48,39,892,54,1350,404,493,341,43,5,10
36,TELEORMAN,"ȘCOALA PRIMARĂ NR.4",84,"ORAŞ ZIMNICEA",151978,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:01:43",1408,1390,0,10,8,735,717,0,10,8,697,22,1530,811,88,490,70,31,18
36,TELEORMAN,"ȘCOALA PRIMARĂ NR.4",83,"ORAŞ ZIMNICEA",151978,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:27:03",1309,1281,0,9,19,702,674,0,9,19,676,26,1410,708,93,470,60,29,24
36,TELEORMAN,"ŞCOALA PRIMARĂ ŞOIMU",290,SMÂRDIOASA,154380,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:50:25",321,310,0,8,3,223,212,0,8,3,215,8,260,37,79,100,30,4,2
36,TELEORMAN,"ŞCOALA RĂSFIRAŢI",243,PLOSCA,153605,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:56:28",1333,1316,0,4,13,919,902,0,4,13,885,31,1470,554,471,306,70,25,13
36,TELEORMAN,"ŞCOLA GIMNAZIALĂ NR. 1 CIUPERCENI",146,COSMEŞTI,152582,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:02:45",1165,1088,1,27,49,806,730,0,27,49,776,30,1200,394,80,652,43,0,1
36,TELEORMAN,"ŞCOLALA GIMNAZIALĂ CĂLMĂȚUIU (FOST LOCAL AL ȘCOLII CU CLASELE I-IV)",130,CĂLMĂŢUIU,152412,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:53:46",185,169,0,8,8,122,106,0,8,8,116,6,180,58,4,101,9,1,1
36,TELEORMAN,"S.C. URBANA SERV S.R.L.",85,"ORAŞ ZIMNICEA",151978,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:52:23",1415,1393,1,8,13,738,717,0,8,13,691,47,1540,802,78,550,39,10,14
36,TELEORMAN,"SEDIUL ADMINISTRATIV DIN SATUL SECARA",152,CRÂNGU,152662,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:50:10",271,223,0,20,28,203,155,0,20,28,193,9,270,68,48,127,6,0,12
36,TELEORMAN,"SEDIUL FOSTEI PRIMĂRII COMUNALE BRATCOV",292,STEJARU,154415,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:53:38",104,85,0,12,7,76,57,0,12,7,74,1,100,25,3,59,11,0,1
36,TELEORMAN,"SPAŢII BIROURI, STRADA PRINCIPALĂ NR. 116",306,TRAIAN,154736,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:06:52",634,602,1,12,19,352,322,1,12,17,334,18,650,298,31,215,68,15,5
