precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","UNIUNEA SALVAȚI ROMÂNIA-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
1,ALBA,"CĂMINUL CULTURAL",345,POŞAGA,6468,2,PART,PRCNCT,CL,CL_SV,"2024-06-12 10:23:10",366,318,1,41,6,273,225,1,41,6,269,4,362,89,87,92,85,5
1,ALBA,"ȘCOALA CU CLASELE I-IV - LUNCA",346,POŞAGA,6468,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 02:56:06",124,93,0,27,4,100,69,0,27,4,98,2,110,10,26,35,36,1
1,ALBA,"ȘCOALA CU CLASELE I-IV - ORĂȘTI",347,POŞAGA,6468,5,PART,PRCNCT,CL,CL_SV,"2024-06-12 10:34:01",98,83,0,12,3,84,69,0,12,3,81,3,97,13,29,7,33,12
1,ALBA,"ŞCOALA PRIMARĂ - POȘAGA DE SUS",348,POŞAGA,6468,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 10:54:09",149,119,0,23,7,121,91,0,23,7,121,0,139,18,33,7,72,9
1,ALBA,"ȘCOALA PRIMARĂ - SAGAGEA",349,POŞAGA,6468,3,PART,PRCNCT,CL,CL_SV,"2024-06-12 11:13:20",153,124,0,18,11,125,96,0,18,11,120,5,150,25,55,19,44,2
