precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BOSOANCĂ IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","FĂINIŞI ŞTEFAN-ALEXANDRU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SĂLCEANU GHEORGHE-VALENTIN-PARTIDUL NAȚIONAL LIBERAL-voturi"
27,MEHEDINŢI,"PRIMĂRIA BUTOIEŞTI",133,BUTOIEŞTI,111006,2,PART,PRCNCT,P,P_SV,"2024-06-10 11:16:55",650,557,0,73,20,436,343,0,73,20,429,5,605,171,230,25,174
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ARGINEŞTI",134,BUTOIEŞTI,111006,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:13:25",514,454,0,50,10,343,283,0,50,10,334,9,510,167,95,1,238
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV BUICEŞTI",135,BUTOIEŞTI,111006,2,PART,PRCNCT,P,P_SV,"2024-06-10 08:29:38",439,397,0,31,11,283,241,0,31,11,258,12,431,150,133,1,124
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV GURA MOTRULUI",136,BUTOIEŞTI,111006,2,PART,PRCNCT,P,P_SV,"2024-06-10 05:45:26",284,228,0,50,6,204,148,0,50,6,199,5,248,44,84,3,112
27,MEHEDINŢI,"ȘCOALA GENERALA I-IV JUGASTRU",137,BUTOIEŞTI,111006,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:21:14",302,278,0,20,4,192,168,0,20,4,191,1,309,117,91,6,94
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV PLUTA",138,BUTOIEŞTI,111006,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:11:26",376,292,0,67,17,284,200,0,67,17,274,10,340,56,201,7,66
27,MEHEDINŢI,"ŞCOALA GENERALĂ I-IV ŢÎNŢARU",139,BUTOIEŞTI,111006,2,PART,PRCNCT,P,P_SV,"2024-06-10 06:59:51",328,301,0,18,9,214,187,0,18,9,204,10,339,125,104,2,98
