precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"POCORA DUMITRU-PARTIDUL SOCIAL DEMOCRAT-voturi","CICÎRMA MARIUS-UNIUNEA SALVAȚI ROMÂNIA-voturi","BELIBROV MARIA-PARTIDUL NAȚIONAL LIBERAL-voturi","CHISLIŢCHI IORDAN-FORȚA DREPTEI-voturi"
38,TULCEA,"CAMINUL CULTURAL",172,PARDINA,161133,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:43:02",493,447,1,37,8,358,313,0,37,8,352,6,484,126,191,18,100,43
