precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL MIȘCAREA POPULARĂ-voturi"
39,VASLUI,"ŞCOALA GIMNAZIALA CORNI-ALBESTI",173,ALBEŞTI,162014,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:55:19",936,928,1,6,1,480,472,1,6,1,460,20,1000,520,100,226,48,86
39,VASLUI,"ŞCOALA GIMNAZIALA NR. 1 ALBESTI",172,ALBEŞTI,162014,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 04:12:18",769,759,0,7,3,365,355,0,7,3,333,32,800,435,40,86,27,180
39,VASLUI,"ȘCOALA PRIMARĂ CRASNA",174,ALBEŞTI,162014,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:57:52",425,421,0,4,0,182,178,0,4,0,174,8,500,318,29,59,39,47
39,VASLUI,"ŞCOALA PRIMARA - GURA ALBEŞTI",175,ALBEŞTI,162014,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:37:53",126,116,0,9,1,76,66,0,9,1,72,4,162,86,3,26,11,32
