precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GHIŢĂ GEORGE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","SANDU LAURENŢIU-ADRIAN-PARTIDUL NAȚIONAL LIBERAL-voturi","PÎRVU CORNEL-PARTIDUL SOCIAL DEMOCRAT-voturi"
17,DOLJ,"CĂMINUL CULTURAL",489,"SILIŞTEA CRUCII",74224,1,PART,PRCNCT,P,P_SV,"2024-06-10 14:47:54",1234,1097,1,63,73,881,744,1,63,73,843,38,1280,399,14,416,413
