precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ BĂBĂIŢA",94,BĂBĂIŢA,152038,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:37:21",1373,1307,0,5,61,995,929,0,5,61,977,18,1511,516,597,285,95
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MERIŞANI",95,BĂBĂIŢA,152038,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:11:24",821,768,0,18,35,627,574,0,18,35,606,21,890,263,379,206,21
