precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"LUCA CORNELIA-PARTIDUL NAȚIONAL LIBERAL-voturi","POP DANIEL-PARTIDUL SOCIAL DEMOCRAT-voturi"
26,MARAMUREŞ,"CĂMINUL CULTURAL",406,SĂLSIG,108918,2,PART,PRCNCT,P,P_SV,"2024-06-14 14:45:41",1448,1276,3,125,44,1125,955,1,125,44,1097,27,1448,323,397,700
