precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL SOCIAL DEMOCRAT-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"GRĂDINIȚA NR. 2 ZORLENI",548,ZORLENI,167179,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 10:11:13",1478,1469,0,8,1,633,624,0,8,1,607,26,1620,987,470,57,22,58
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 1 ZORLENI",546,ZORLENI,167179,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 08:43:51",1329,1322,2,5,0,615,610,0,5,0,597,18,1463,848,407,91,69,30
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR.1 ZORLENI",547,ZORLENI,167179,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 09:35:53",1317,1310,0,7,0,594,587,0,7,0,556,38,1444,850,396,52,46,62
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 3 POPENI",551,ZORLENI,167179,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 06:30:20",1056,1053,0,3,0,443,440,0,3,0,410,33,1156,713,343,10,20,37
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 3 POPENI",550,ZORLENI,167179,3,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:28:29",1097,1092,0,5,0,477,472,0,5,0,444,33,1203,726,337,27,25,55
39,VASLUI,"ȘCOALA PRIMARĂ SAT DEALU MARE",549,ZORLENI,167179,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:54:04",214,209,0,5,0,110,105,0,5,0,99,11,231,121,70,3,14,12
39,VASLUI,"ŞCOALA PRIMARĂ SAT SIMILA",552,ZORLENI,167179,2,PART,PRCNCT,CL,CL_SV,"2024-06-10 07:05:18",1147,1144,0,3,0,562,559,0,3,0,545,17,1365,803,369,37,39,100
