precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MĂRGINEAN SIMION-IOAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","VARO LEVENTE-UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
28,MUREŞ,"CAMIN CULTURAL",471,"PAPIU ILARIAN",118637,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:09:09",688,667,1,2,18,461,441,0,2,18,449,12,757,296,93,356
