precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi"
41,VRANCEA,"OBŞTEA PRISACA",323,"VALEA SĂRII",178313,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 01:57:39",143,138,0,5,0,102,97,0,5,0,101,1,149,47,24,62,6,4,5
41,VRANCEA,"SALĂ FESTIVITĂŢI",321,"VALEA SĂRII",178313,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 05:08:36",625,597,0,8,20,396,368,0,8,20,379,17,656,260,120,169,68,9,13
41,VRANCEA,"SCOALA GENERALA PODURI",322,"VALEA SĂRII",178313,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 02:27:37",233,208,0,14,11,158,133,0,14,11,156,2,240,82,44,80,21,3,8
41,VRANCEA,"SCOALA GIMNAZIALĂ ” VASILE IFTIMESCU ” VALEA SARII",320,"VALEA SĂRII",178313,1,PROV,PRCNCT,CL,CL_SV,"2024-06-10 03:06:22",691,655,0,11,25,450,414,0,11,25,434,16,720,270,123,230,14,23,44
