precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"BARBU VIOREL-PARTIDUL SOCIAL DEMOCRAT-voturi","IONIŢĂ GHEORGHE-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","DRAGU GHEORGHE-PARTIDUL NAȚIONAL LIBERAL-voturi","ŢÎRLEA MĂDĂLINA-ELENA-FORȚA DREPTEI-voturi"
31,PRAHOVA,"CĂMINUL CULTURAL",461,LAPOŞ,133919,1,PROV,PRCNCT,P,P_SV,"2024-06-10 14:48:48",845,818,0,18,9,599,572,0,18,9,592,7,900,301,301,92,82,117
