precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"IACOB DĂNUŢ-PARTIDUL NAȚIONAL LIBERAL-voturi","POPESCU ANDREI-PARTIDUL SOCIAL DEMOCRAT-voturi","COJOC RADU-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PAMFIL MIHAI-CONSTANTIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi"
39,VASLUI,"CĂMIN CULTURAL POPEŞTI",288,DRAGOMIREŞTI,163486,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:38:54",177,173,0,4,0,177,173,0,4,0,167,10,400,223,77,69,3,18
39,VASLUI,"CĂMINUL CULTURAL DRAGOMIREŞTI",283,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 05:13:11",419,413,0,6,0,232,226,0,6,0,216,16,500,260,114,49,2,51
39,VASLUI,"LICEUL TEHNOLOGIC VLADIA",291,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 03:43:06",359,358,0,1,0,197,196,0,1,0,191,6,400,203,70,53,37,31
39,VASLUI,"LOCUINȚĂ PROPRIETATE PRIVATĂ VIERU MARIA",287,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:50:17",122,116,0,6,0,116,110,0,6,0,109,7,300,184,35,56,3,15
39,VASLUI,"ŞCOALA GIMNAZIALĂ DOAGELE",286,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 06:37:34",859,855,1,3,0,399,396,0,3,0,370,29,900,501,179,146,15,30
39,VASLUI,"ŞCOALA GIMNAZIALĂ NR. 1 RĂDENI",289,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 04:13:48",993,992,0,1,0,512,511,0,1,0,485,27,900,388,65,395,10,15
39,VASLUI,"ŞCOALA PRIMARĂ BĂBUŢA",284,DRAGOMIREŞTI,163486,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:29:17",80,71,0,8,1,80,71,0,8,1,79,1,200,120,23,33,2,21
39,VASLUI,"ŞCOALA PRIMARĂ BELZENI",285,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 02:29:39",215,213,0,1,1,93,91,0,1,1,84,7,300,209,24,23,32,5
39,VASLUI,"ŞCOALA PRIMARĂ TULEŞTI",290,DRAGOMIREŞTI,163486,1,PROV,PRCNCT,P,P_SV,"2024-06-10 01:29:11",144,138,0,6,0,73,67,0,6,0,66,7,200,127,19,32,7,8
