precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA MAGHIARĂ DIN TRANSILVANIA - ERDÉLYI MAGYAR SZÖVETSÉG-voturi"
21,HARGHITA,"CĂMIN CULTURAL VĂLENI",145,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:02:46",293,286,2,5,0,150,145,0,5,0,146,4,300,150,87,59
21,HARGHITA,"ŞCOALA GENERALĂ FORŢENI",140,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:35:18",429,420,3,3,3,268,260,2,3,3,262,6,500,232,242,20
21,HARGHITA,"ŞCOALA GENERALĂ HOGHIA",141,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:44:44",226,222,0,3,1,134,130,0,3,1,132,2,300,166,85,47
21,HARGHITA,"ŞCOALA GENERALĂ POLONIŢA",142,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:09:05",327,317,2,8,0,171,162,1,8,0,170,1,400,229,132,38
21,HARGHITA,"ŞCOALA GENERALĂ TĂURENI",143,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 01:37:35",615,611,0,4,0,351,347,0,4,0,344,7,600,249,230,114
21,HARGHITA,"ŞCOALA GENERALĂ TELEAC",144,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 00:26:06",188,181,1,6,0,113,106,1,6,0,110,3,200,87,97,13
21,HARGHITA,"ŞCOALA GIMNAZIALĂ ”FULOP ARON” FELICENI",139,FELICENI,83197,1,PART,PRCNCT,CL,CL_SV,"2024-06-10 03:11:46",892,885,4,3,0,553,548,2,3,0,533,20,900,347,309,224
