precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MITROFAN AUREL-PARTIDUL NAȚIONAL LIBERAL-voturi","GRIGORESCU MILIAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","ISARI ŞTEFAN-SILVIU-PARTIDUL SOCIAL DEMOCRAT-voturi","LUPEI CONSTANTIN-PARTIDUL MIȘCAREA POPULARĂ-voturi"
24,IAŞI,"SCOALA GIMNAZIALA",464,GORBAN,97189,1,PART,PRCNCT,P,P_SV,"2024-06-10 04:48:27",645,625,0,12,8,326,306,0,12,8,314,12,700,369,148,7,158,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",466,GORBAN,97189,1,PART,PRCNCT,P,P_SV,"2024-06-10 01:56:42",394,388,1,1,4,228,222,1,1,4,216,12,400,172,131,1,83,1
24,IAŞI,"ȘCOALA GIMNAZIALĂ GURA BOHOTIN",465,GORBAN,97189,1,PART,PRCNCT,P,P_SV,"2024-06-10 02:27:31",649,635,0,10,4,355,341,0,10,4,347,8,700,345,196,1,150,0
24,IAŞI,"ȘCOALA PRIMARĂ",468,GORBAN,97189,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:59:29",289,277,0,7,5,163,151,0,7,5,156,7,335,172,89,2,63,2
24,IAŞI,"ȘCOALA PRIMARĂ",467,GORBAN,97189,1,PART,PRCNCT,P,P_SV,"2024-06-10 03:15:03",496,489,0,5,2,266,259,0,5,2,250,16,500,234,162,3,82,3
